date,recycle Acids,recycle Adhesives,recycle Adult Toys,recycle Aerosol Cans - Full,recycle Air Conditioners,recycle Alkaline Batteries,recycle Aluminum Beverage Cans,recycle Aluminum Foil,recycle Aluminum Food Cans,recycle Aluminum Pie Plates,recycle Aluminum Trays,recycle Ammunition,recycle Antifreeze,recycle Arts and Crafts Supplies,recycle Asbestos,recycle Asphalt,recycle Audio Equipment,recycle Auto Bodies,recycle Auto Parts,recycle Baby Products,recycle Blue Glass Containers,recycle Boomboxes,recycle Brake Fluid,recycle Branches,recycle Brick,recycle Brown Glass Beverage Containers,recycle Brown Glass Containers,recycle Brush,recycle Button Cell Batteries,recycle CD Cases,recycle CD Players,recycle CDs,recycle CFLs,recycle CRT Computer Monitors,recycle CRT Televisions,recycle Cables,recycle Calculators,recycle Candy Wrappers,recycle Car Batteries,recycle Car Fluids,recycle Carpet,recycle Carpet Padding,recycle Cassette Players,recycle Cassette Tapes,recycle Ceiling Tiles,recycle Cell Phone Accessories,recycle Cell Phones,recycle Ceramic Tile,recycle Chemistry Sets,recycle Chip Bags,recycle Christmas Trees,recycle Cigarettes,recycle Clear Glass Beverage Containers,recycle Clear Glass Containers,recycle Clothing,recycle Compostable Plastics,recycle Computer Peripherals - External,recycle Computer Peripherals - Internal,recycle Concrete,recycle Construction Debris,recycle Construction Materials,recycle Contaminated Soil,recycle Contaminated Wood,recycle Controlled Substances,recycle Cooking Oil,recycle Cookware,recycle Corks,recycle Corrugated Cardboard,recycle Crayons,recycle Curling Irons,recycle DVD Players,recycle DVDs,recycle Dehumidifiers,recycle Desktop Computers,recycle Digital Cameras,recycle Dirt,recycle Doors,recycle Drink Boxes,recycle Drink Pouches,recycle Electronic Servers,recycle Engine Degreasers,recycle Envelopes,recycle Exit Signs,recycle Explosives,recycle Eyeglasses,recycle Fabric,recycle Ferrous Metals,recycle Fertilizers,recycle Fire Extinguishers,recycle Flip-Flops,recycle Floppy Disks,recycle Fluorescent Tubes,recycle Freezers,recycle Fungicides,recycle GPS Systems,recycle Game Consoles,recycle Garden Tools,recycle Gas Cylinders,recycle Gas/Oil Mixture,recycle Gasoline,recycle Gypsum Drywall,recycle HHW,recycle Hair,recycle Hair Dye,recycle Hair Spray,recycle Halogen Bulbs,recycle Hard Drives,recycle Hardware,recycle Hay,recycle Heaters,recycle Lead Paint Chips,recycle Lead-acid Batteries - Non-automotive,recycle Leaves,recycle Lice Shampoo,recycle Light Fixtures,recycle Lighter Fluid,recycle Lighting Ballasts,recycle Linens,recycle Linoleum,recycle Lithium Batteries,recycle Lithium-ion Batteries,recycle Lumber,recycle MP3 Players,recycle Magazines,recycle Manure,recycle Marine Batteries,recycle Mattresses,recycle Medical Equipment - Handheld,recycle Medical Equipment - Large,recycle Medical Sharps,recycle Metal Tags,recycle Microwaves,recycle Mixed Paper,recycle Motor Oil,recycle Motor Oil Containers,recycle Multi-wall Paper Bags,recycle Musical Instruments - Metal,recycle Musical Instruments - Non-metal,recycle Nail Polish,recycle Nail Polish Removers,recycle Neon Lights,recycle Newspaper,recycle Nickel-cadmium Batteries,recycle Nickel-metal Hydride Batteries,recycle Nickel-zinc Batteries,recycle Non-Organic Food Waste,recycle Nonferrous Metals,recycle Office Furniture,recycle Office Machines,recycle Office Paper,recycle Office Supplies,recycle Oil Filters,recycle Oil-Based Paint,recycle Organic Food Waste,recycle Ornaments,recycle Pagers,recycle Paint Strippers,recycle Paint Thinners,recycle Pallets,recycle Paper Cups,recycle Perfumes,recycle Pesticide Containers,recycle Pesticides,recycle Phone Books,recycle Photographic Chemicals,recycle Pizza Boxes,recycle Plastic Bottle Accessories,recycle Plastic Buckets,recycle Plastic Cards,recycle Plastic Egg Cartons,recycle Pool Chemicals,recycle Porcelain Products,recycle Power Steering Fluid,recycle Power Tools,recycle Printers,recycle Projectors,recycle Propane Tanks,recycle Radiators,recycle Receivers,recycle Record Players,recycle Refrigerators,recycle Road Flares,recycle Roofing Materials,recycle Sand,recycle Sawdust,recycle Scanners,recycle Sealers,recycle Shingles,recycle Shoes,recycle Silver-oxide Batteries,recycle Six-pack Rings,recycle Small Appliances,recycle Smoke Detectors,recycle Solvents,recycle Sporting Goods,recycle Steel Cans,recycle Steel Lids,recycle Stone,recycle String Lights,recycle Stumps,recycle Surfboards,recycle Synthetic Cork,recycle Tablets,recycle Telephones,recycle Television Accessories,recycle Tennis Balls,recycle Tile,recycle Tires,recycle Toasters,recycle Toner Cartridges,recycle Tools,recycle Toothbrushes,recycle Toothpaste Tubes,recycle Toys,recycle Transmission Fluid,recycle Trophies,recycle Truck Tires,recycle Two-Way Radios,recycle Typewriters,recycle Tyvek Envelopes,recycle VCRs,recycle Vacuum Cleaners,recycle Varnish,recycle Vehicles,recycle Video Game Cartridges,recycle Video Game Peripherals,recycle Video Tapes,recycle Vinyl Records,recycle Washer/Dryers,recycle Water Filters,recycle Weeds,recycle Wet-strength Paperboard,recycle Windows,recycle Wood,recycle Wood Chips,recycle Wood Furnishings,recycle Wood Stains,recycle X-rays,recycle Yard Waste,recycle Yoga Mats
2017-01-08,0,0,0,23,0,30,0,22,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,29,0,0,0,0,17,0,59,0,0,0,18,0,0,45,0,40,0,0,17,0,0,38,0,0,12,31,0,0,0,14,0,0,0,30,0,0,0,0,0,35,0,24,24,24,0,0,25,0,0,0,0,19,0,0,0,0,23,0,0,23,72,0,0,0,0,0,44,0,0,0,0,0,0,0,29,0,0,57,0,0,20,20,61,0,20,0,0,18,0,0,0,0,0,0,39,0,0,0,36,0,0,0,0,0,0,0,35,0,41,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,52,0,35,0,0,0,0,0,0,21,11,0,0,0,30,0,33,0,0,0,0,0,0,0,0,49,0,22,0,0,0,0,0,0,45,0,0,0,0,64,0,0,25,51,0,0,0,0,67,0,0,0,0,0,0,0,0,14,28,0,46,44,0,0,22,22,18,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,51,9,0,0,0,0,17,0
2017-01-15,0,0,0,45,0,22,0,22,0,0,0,0,35,0,0,40,0,0,66,0,0,0,0,0,29,0,0,0,0,34,0,20,0,0,0,54,0,0,27,0,17,0,0,17,0,0,39,0,0,17,12,0,0,0,13,0,0,0,46,0,0,0,0,0,53,24,47,0,24,0,0,25,0,0,0,19,19,0,0,0,0,23,0,0,23,54,0,0,0,0,15,63,0,0,0,0,0,0,0,0,0,0,76,0,0,30,0,20,0,20,0,0,37,0,0,0,0,0,0,30,0,18,0,18,0,0,49,0,0,0,0,0,0,61,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,35,0,35,0,0,0,0,0,0,16,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,33,0,22,0,0,0,34,0,0,45,0,0,0,0,40,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,9,51,0,40,22,22,0,22,0,18,0,0,0,0,0,0,0,34,0,0,0,0,0,25,0,0,45,12,0,0,0,0,26,0
2017-01-22,0,0,0,33,0,29,0,0,0,0,0,0,34,0,0,19,0,0,45,0,0,0,0,0,28,0,0,33,0,0,0,38,0,0,0,53,0,0,47,0,17,0,0,17,0,0,57,0,0,0,8,0,0,0,11,0,0,0,30,0,0,0,0,0,34,0,23,35,23,0,0,0,0,0,0,19,18,0,0,0,0,34,0,0,45,23,0,0,18,0,14,36,0,0,0,0,0,0,0,29,0,0,37,0,0,20,20,50,0,0,0,0,0,0,0,0,0,0,0,19,0,35,0,0,0,0,16,0,0,0,0,17,0,17,0,0,0,0,44,0,0,35,0,0,0,0,0,0,0,34,0,34,0,0,0,0,0,0,21,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,28,0,66,0,0,0,33,0,0,22,0,0,0,0,63,0,0,25,25,0,0,22,0,0,0,0,0,0,35,0,0,0,9,23,0,42,21,21,21,21,0,36,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,65,6,0,0,0,0,43,0
2017-01-29,0,0,0,22,0,36,0,29,0,0,0,0,17,0,0,19,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,17,0,0,17,0,17,0,0,17,0,0,49,0,0,17,0,0,0,0,10,0,0,0,0,0,0,0,0,0,17,0,23,0,23,0,0,49,0,0,0,18,0,0,0,0,0,22,0,0,34,35,0,0,18,0,28,28,0,0,0,0,0,0,0,28,0,0,46,0,0,20,0,26,0,0,0,0,18,0,0,0,0,0,0,29,0,18,0,61,0,0,0,0,0,0,0,17,0,69,0,0,0,0,44,0,0,14,0,0,0,0,0,0,0,34,0,34,0,0,0,0,0,0,21,15,0,0,0,0,0,62,0,0,0,0,0,0,0,0,41,0,22,0,0,0,0,0,0,22,0,0,0,0,41,0,0,25,25,0,0,22,0,44,0,0,0,0,35,0,0,0,18,33,0,30,21,0,0,21,21,18,0,0,0,0,0,0,0,33,0,0,0,0,0,49,0,0,45,13,0,0,0,0,17,0
2017-02-05,0,0,0,22,0,42,0,21,0,0,0,0,17,0,0,38,0,0,32,0,0,0,0,0,28,0,0,16,0,16,0,44,0,0,0,0,0,0,26,0,16,0,0,0,0,0,30,0,0,11,0,0,0,0,11,0,0,0,29,0,0,0,0,0,0,22,46,0,0,0,0,24,0,0,0,36,18,0,0,0,0,22,0,0,44,60,0,0,35,0,14,37,0,0,0,0,0,0,0,28,0,0,55,0,0,19,19,29,0,0,0,0,18,0,0,0,0,0,0,19,0,17,0,52,0,0,31,0,0,0,0,0,0,17,0,0,0,0,43,0,0,27,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,20,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,32,0,54,0,0,0,33,0,0,22,0,0,0,0,51,0,0,36,49,0,0,0,0,22,0,0,0,0,35,0,0,0,9,47,0,24,28,0,0,31,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,51,14,0,0,0,0,16,0
2017-02-12,0,0,0,22,0,43,0,21,0,0,0,0,34,0,0,38,0,0,48,0,0,0,0,0,37,0,0,32,0,16,0,31,0,0,0,35,0,0,46,0,33,0,0,16,0,0,59,0,0,0,0,0,0,0,8,0,0,0,17,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,18,0,0,0,0,22,0,0,30,29,0,0,17,0,14,21,0,0,0,0,0,0,0,28,0,0,37,0,0,0,20,26,0,0,0,0,18,0,0,0,0,0,0,32,0,17,0,52,0,0,16,0,0,0,0,0,0,42,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,15,10,0,0,0,28,0,20,0,0,0,0,0,0,0,0,34,0,32,0,0,0,22,0,0,44,0,0,0,0,26,0,0,49,37,0,0,0,0,22,0,0,0,0,69,0,0,0,18,36,0,18,32,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,64,20,0,0,0,0,25,0
2017-02-19,0,0,0,22,0,36,0,43,0,0,0,0,34,0,0,19,0,0,65,0,0,0,0,0,56,0,0,16,0,41,0,25,0,0,0,17,0,0,52,0,33,0,0,0,0,0,34,0,0,11,4,0,0,0,8,0,0,0,57,0,0,0,0,0,17,0,23,0,23,0,0,0,0,0,0,18,18,0,0,0,0,22,0,0,30,47,0,0,18,0,14,52,0,0,0,0,0,0,0,28,0,0,43,0,0,20,20,30,0,0,0,0,18,0,0,0,0,0,0,48,0,17,0,0,0,0,24,0,0,0,0,0,0,85,0,0,0,0,44,0,0,27,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,20,10,0,0,0,29,0,21,0,0,0,0,0,0,0,0,37,0,22,0,0,0,66,0,0,0,0,0,0,0,26,0,0,25,25,0,0,0,0,22,0,0,0,0,52,0,0,0,9,48,0,12,64,21,21,21,0,18,0,0,0,0,0,0,0,33,0,0,0,0,0,41,0,0,52,10,0,0,0,0,28,0
2017-02-26,0,0,0,28,0,28,0,41,0,0,0,0,16,0,0,18,0,0,37,0,0,0,0,0,27,0,0,16,0,16,0,30,0,0,0,17,0,0,42,0,39,0,0,32,0,0,29,0,0,11,0,0,0,0,12,0,0,0,24,0,0,0,0,0,16,0,22,0,22,0,0,24,0,0,0,0,23,0,0,0,0,0,0,0,21,67,0,0,17,0,13,32,0,0,0,0,0,0,0,0,0,0,18,0,0,0,28,37,0,0,0,0,17,0,0,0,0,0,0,55,0,25,0,33,0,0,25,0,0,0,0,16,0,32,0,0,0,0,42,0,0,26,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,20,10,0,0,0,55,0,17,0,0,0,0,0,0,0,0,61,0,20,0,0,0,42,0,0,28,0,0,0,0,25,0,0,23,23,0,0,0,0,0,0,0,0,0,33,0,0,0,14,46,0,37,40,0,0,40,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,53,7,0,0,0,0,16,0
2017-03-05,0,0,0,35,0,49,0,31,0,0,0,0,16,0,0,19,0,0,19,0,0,0,0,0,54,0,0,0,0,32,0,36,0,0,0,0,0,0,17,0,32,0,0,16,0,0,54,0,0,11,0,0,0,0,9,0,0,0,33,0,0,0,0,0,33,0,22,0,22,0,0,24,0,0,0,18,26,0,0,0,0,22,0,0,22,22,0,0,0,0,27,36,0,0,0,0,0,0,0,41,0,0,36,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,34,0,0,15,0,0,0,0,0,0,60,0,0,0,0,43,0,0,20,0,0,0,0,0,0,0,32,0,33,0,0,0,0,0,0,15,10,0,0,0,28,0,13,0,0,0,0,0,0,0,0,26,0,42,0,0,0,21,0,0,28,0,0,0,0,36,0,0,24,24,0,0,0,0,21,0,0,0,0,0,0,0,0,9,49,0,17,34,0,0,34,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,54,9,0,0,0,0,38,0
2017-03-12,0,0,0,0,0,32,0,0,0,0,0,0,17,0,0,29,0,0,57,0,0,0,0,0,27,0,0,0,0,16,0,31,0,0,0,17,0,0,26,0,49,0,0,0,0,0,52,0,0,11,4,0,0,0,13,0,0,0,29,0,0,0,0,0,17,23,23,23,23,0,0,0,0,0,0,27,27,0,0,0,0,33,0,0,44,35,0,0,0,0,0,56,0,0,0,0,0,0,0,56,0,0,28,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,19,0,17,0,17,0,0,47,0,0,0,0,0,0,42,0,0,0,0,44,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0,0,28,0,14,0,0,0,0,0,0,0,0,20,0,21,0,0,0,66,0,0,22,0,0,0,0,37,0,0,0,0,0,0,0,0,22,0,0,0,0,35,0,0,0,13,36,0,18,21,21,0,42,21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,53,11,0,0,0,0,17,0
2017-03-19,0,0,0,22,0,43,0,43,0,0,0,0,52,0,0,19,0,0,52,0,0,0,0,0,28,0,0,17,0,17,0,19,0,0,0,18,0,0,35,0,33,0,0,22,0,0,49,0,0,11,0,0,0,0,15,0,0,0,26,0,0,0,0,0,34,0,23,0,23,0,0,25,0,0,0,18,18,0,0,0,0,45,0,0,22,35,0,0,17,0,0,24,0,0,0,0,0,0,0,0,0,0,28,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,26,0,0,24,0,0,0,0,26,0,52,0,0,0,0,44,0,0,27,0,0,0,0,0,0,0,34,0,34,0,0,0,0,0,0,10,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,41,0,44,0,0,0,33,0,0,33,0,0,0,0,30,0,0,66,49,0,0,22,0,0,0,0,0,0,70,0,0,0,0,81,0,24,21,0,0,36,0,18,0,0,0,0,0,0,0,33,0,0,0,0,0,25,0,0,56,7,0,0,0,0,28,0
2017-03-26,0,0,0,22,0,51,0,87,0,0,0,0,68,0,0,19,0,0,39,0,0,0,0,0,28,0,0,16,0,16,0,13,0,0,0,17,0,0,26,0,39,0,0,25,0,0,30,0,0,11,0,0,0,0,10,0,0,0,30,0,0,0,0,0,17,0,0,23,46,0,0,0,0,0,0,37,36,0,0,0,0,33,0,0,44,26,0,0,17,0,14,47,0,0,0,0,0,0,0,56,0,0,19,0,0,0,20,26,0,20,0,0,18,0,0,0,0,0,0,19,0,0,0,26,0,0,0,0,0,0,0,0,0,43,0,0,0,0,89,0,0,27,0,0,0,0,0,0,0,34,0,34,0,0,0,0,0,0,20,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,64,0,22,0,0,0,33,0,0,22,0,0,0,0,52,0,0,24,49,0,0,0,0,44,0,0,0,0,35,0,0,0,9,39,0,21,53,0,0,28,21,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,18,0,0,0,0,28,0
2017-04-02,0,0,0,22,0,21,0,43,0,0,0,0,51,0,0,19,0,0,58,0,0,0,0,0,28,0,0,16,0,0,0,13,0,0,0,17,0,0,35,0,38,0,0,16,0,0,37,0,0,17,0,0,0,0,13,0,0,0,31,0,0,0,0,0,34,0,46,23,23,0,0,0,0,0,0,30,0,0,0,0,0,22,0,0,0,17,0,0,0,0,0,28,0,0,0,0,0,0,0,28,0,0,19,0,0,20,20,79,0,20,0,0,18,0,0,0,0,0,0,19,0,17,0,69,0,0,0,0,0,0,0,17,0,57,0,0,0,0,44,0,0,27,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,15,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0,23,0,0,0,0,0,66,0,0,36,0,0,0,0,44,0,0,37,49,0,0,33,0,22,0,0,0,0,0,0,0,0,9,45,0,33,53,21,0,32,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,51,17,0,0,0,0,17,0
2017-04-09,0,0,0,0,0,45,0,22,0,0,0,0,53,0,0,20,0,0,33,0,0,0,0,0,44,0,0,34,0,17,0,20,0,0,0,27,0,0,36,0,17,0,0,17,0,0,46,0,0,0,0,0,0,0,8,0,0,0,35,0,0,0,0,0,35,0,36,0,0,0,0,39,0,0,0,19,0,0,0,0,0,35,0,0,39,18,0,0,0,0,0,34,0,0,0,0,0,0,0,59,0,0,51,0,0,20,21,27,0,0,0,0,37,0,0,0,0,0,0,20,0,18,0,18,0,0,25,0,0,0,0,27,0,71,0,0,0,0,46,0,0,43,0,0,0,0,0,0,0,35,0,70,0,0,0,0,0,0,11,0,0,0,0,30,0,14,0,0,0,0,0,0,0,0,24,0,0,0,0,0,23,0,0,23,0,0,0,0,34,0,0,25,0,0,0,23,0,45,0,0,0,0,72,0,0,0,19,81,0,19,22,22,0,44,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,51,8,0,0,0,0,41,0
2017-04-16,0,0,0,22,0,44,0,55,0,0,0,0,17,0,0,20,0,0,29,0,0,0,0,0,38,0,0,33,0,25,0,39,0,0,0,18,0,0,35,0,34,0,0,17,0,0,53,0,0,11,0,0,0,0,14,0,0,0,39,0,0,0,0,0,35,0,23,0,23,0,0,25,0,0,0,19,37,0,0,0,0,34,0,0,23,0,0,0,18,0,0,43,0,0,0,0,0,0,0,29,0,0,63,0,0,20,0,40,0,60,0,0,18,0,0,0,0,0,0,29,0,45,0,53,0,0,16,0,0,0,0,35,0,58,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,68,0,34,0,0,0,0,0,0,26,0,0,0,0,29,0,14,0,0,0,0,0,0,0,0,42,0,44,0,0,0,22,0,0,22,0,0,0,0,53,0,0,25,25,0,0,22,0,44,0,0,0,0,0,0,0,0,9,40,0,15,36,0,0,43,22,18,0,0,0,0,0,0,0,34,0,0,0,0,0,25,0,0,43,16,0,0,0,0,43,0
2017-04-23,0,0,0,22,0,0,0,43,0,0,0,0,51,0,0,19,0,0,71,0,0,0,0,0,55,0,0,0,0,16,0,25,0,0,0,0,0,0,23,0,33,0,0,17,0,0,15,0,0,11,0,0,0,0,11,0,0,0,34,0,0,0,0,0,34,0,23,0,0,0,0,37,0,0,0,18,36,0,0,0,0,0,0,0,33,18,0,0,17,0,0,28,0,0,0,0,0,0,0,0,0,0,37,0,0,19,20,39,0,19,0,0,18,0,0,0,0,0,0,26,0,0,0,35,0,0,32,0,0,0,0,0,0,57,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,21,10,0,0,0,29,0,14,0,0,0,0,0,0,0,0,27,0,43,0,0,0,0,0,0,43,0,0,0,0,37,0,0,37,25,0,0,22,0,66,0,0,0,0,0,0,0,0,9,36,0,15,32,0,21,32,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,62,15,0,0,0,0,50,0
2017-04-30,0,0,0,0,0,22,0,54,0,0,0,0,17,0,0,29,0,0,52,0,0,0,0,0,28,0,0,16,0,16,0,26,0,0,0,0,0,0,44,0,39,0,0,33,0,0,40,0,0,23,0,0,0,0,9,0,0,0,51,0,0,0,0,0,17,0,23,23,23,0,0,0,0,0,0,27,46,0,0,0,0,30,0,0,23,59,0,0,0,0,14,24,0,0,0,0,0,0,0,29,0,0,38,0,0,20,20,20,0,20,0,0,36,0,0,0,0,0,0,39,0,27,0,53,0,0,16,0,0,0,0,0,0,29,0,0,0,0,74,0,0,21,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,21,10,0,0,0,29,0,23,0,0,0,0,0,0,0,0,23,0,29,0,0,0,33,0,0,45,0,0,0,0,59,0,0,62,0,0,0,22,0,22,0,0,0,0,35,0,0,0,23,39,0,30,21,22,0,65,21,24,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,51,10,0,0,0,0,51,0
2017-05-07,0,0,0,34,0,37,0,22,0,0,0,0,17,0,0,26,0,0,40,0,0,0,0,0,29,0,0,0,0,25,0,32,0,0,0,27,0,0,27,0,26,0,0,0,0,0,46,0,0,35,0,0,0,0,14,0,0,0,65,0,0,0,0,0,17,0,24,0,23,0,0,0,0,0,0,37,0,0,0,0,0,46,0,0,23,18,0,0,0,0,0,34,0,0,0,0,0,0,0,29,0,0,28,0,0,0,21,27,0,40,0,0,0,0,0,0,0,0,0,30,0,18,0,54,0,0,33,0,0,0,0,26,0,35,0,0,0,0,45,0,0,42,0,0,0,0,0,0,0,35,0,35,0,0,0,0,0,0,43,21,0,0,0,44,0,14,0,0,0,0,0,0,0,0,37,0,81,0,0,0,22,0,0,0,0,0,0,0,68,0,0,0,26,0,0,22,0,22,0,0,0,0,0,0,0,0,18,52,0,28,22,21,0,22,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,60,12,0,0,0,0,26,0
2017-05-14,0,0,0,48,0,47,0,39,0,0,0,0,37,0,0,42,0,0,35,0,0,0,0,0,61,0,0,0,0,18,0,21,0,0,0,38,0,0,44,0,36,0,0,0,0,0,41,0,0,0,4,0,0,0,10,0,0,0,48,0,0,0,0,0,19,0,0,0,25,0,0,27,0,0,0,20,0,0,0,0,0,24,0,0,48,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,21,32,36,0,21,0,0,20,0,0,0,0,0,0,21,0,19,0,0,0,0,17,0,0,0,0,19,0,43,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,45,0,55,0,0,0,24,0,0,36,0,0,0,0,40,0,0,27,0,0,0,0,0,24,0,0,0,0,38,0,0,0,0,29,0,26,80,23,23,23,23,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,12,0,0,0,0,37,0
2017-05-21,0,0,0,24,0,56,0,48,0,0,0,0,19,0,0,0,0,0,50,0,0,0,0,0,31,0,0,27,0,18,0,35,0,0,0,19,0,0,64,0,36,0,0,54,0,0,33,0,0,12,0,0,0,0,11,0,0,0,21,0,0,0,0,0,38,0,25,25,25,0,0,27,0,0,0,20,40,0,0,0,0,25,0,0,41,58,0,0,19,0,16,47,0,0,0,0,0,0,0,47,0,0,20,0,0,43,22,22,0,0,0,0,40,0,0,0,0,0,0,35,0,19,0,39,0,0,35,0,0,0,0,19,0,38,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,32,0,35,0,0,0,0,0,0,0,0,30,0,60,0,0,0,57,0,0,24,0,0,0,0,37,0,0,27,27,0,0,36,0,48,0,0,0,0,0,0,0,0,10,43,0,30,23,0,47,23,23,29,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,62,16,0,0,0,0,19,0
2017-05-28,0,0,0,25,0,36,0,24,0,0,0,0,29,0,0,33,0,0,65,0,0,0,0,0,42,0,0,37,0,18,0,21,0,0,0,20,0,0,26,0,28,0,0,18,0,0,46,0,0,13,4,0,0,0,20,0,0,0,38,0,0,0,0,0,29,0,26,26,0,0,0,69,0,0,0,61,20,0,0,0,0,25,0,0,0,46,0,0,0,0,0,69,0,0,0,0,0,0,0,95,0,0,28,0,0,22,44,44,0,22,0,0,0,0,0,0,0,0,0,22,0,0,0,20,0,0,27,0,0,0,0,19,0,29,0,0,0,0,50,0,0,15,0,0,0,0,0,0,0,38,0,38,0,0,0,0,0,0,17,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,41,0,73,0,0,0,37,0,0,25,0,0,0,0,29,0,0,28,55,0,0,24,0,24,0,0,0,0,39,0,0,0,10,30,0,20,24,48,0,72,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,54,15,0,0,0,0,75,0
2017-06-04,0,0,0,0,0,35,0,35,0,0,0,0,37,0,0,21,0,0,52,0,0,0,0,0,46,0,0,0,0,36,0,27,0,0,0,19,0,0,28,0,36,0,0,18,0,0,37,0,0,24,0,0,0,0,8,0,0,0,55,0,0,0,0,0,19,0,0,0,0,0,0,27,0,0,0,20,20,0,0,0,0,36,0,0,24,47,0,0,38,0,15,31,0,0,0,0,0,0,0,31,0,0,47,0,0,0,21,43,0,0,0,0,19,0,0,0,0,0,0,21,0,38,0,19,0,0,35,0,0,0,0,18,0,56,0,0,0,0,95,0,0,37,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,40,0,39,0,0,0,36,0,0,48,0,0,0,0,40,0,0,54,27,0,0,36,0,24,0,0,0,0,38,0,0,0,10,68,0,16,69,0,0,34,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,60,17,0,0,0,0,24,0
2017-06-11,0,0,0,48,0,47,0,24,0,0,0,0,56,0,0,21,0,0,42,0,0,0,0,0,0,0,0,18,0,18,0,21,0,0,0,29,0,0,38,0,30,0,0,0,0,0,49,0,0,12,0,0,0,0,19,0,0,0,37,0,0,0,0,0,19,0,25,25,38,0,0,0,0,0,0,30,27,0,0,0,0,49,0,0,24,32,0,0,0,0,0,36,0,0,0,0,0,0,0,62,0,0,30,0,0,0,21,43,0,0,0,0,20,0,0,0,0,0,0,52,0,38,0,19,0,0,23,0,0,0,0,0,0,43,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,55,0,37,0,0,0,0,0,0,28,0,0,0,0,31,0,37,0,0,0,0,0,0,0,0,40,0,71,0,0,0,24,0,0,24,0,0,0,0,24,0,0,0,0,0,0,24,0,24,0,0,0,0,38,0,0,0,10,69,0,20,23,0,0,23,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,58,14,0,0,0,0,18,0
